1.072217834699844552e+00,1.064225657003046832e+00,1.179553520652963483e+00,1.169905063933112110e+00,1.167246628379670748e+00,1.213892688501213790e+00,1.053643135298907740e+00
1.060986127935675372e+00,1.051240531857484894e+00,1.107751391233183780e+00,1.098198993565797421e+00,1.102660515186246304e+00,1.163227071181601957e+00,1.037596601116942185e+00
1.066890112481474695e+00,1.033674376081206159e+00,1.106943658809337094e+00,1.094823400294773652e+00,1.097719567727437173e+00,7.107149281438753796e-01,1.027902375547414815e+00
1.058765122907956657e+00,1.046481903343258413e+00,1.121207521081243552e+00,1.084449190067864999e+00,1.099732367460833915e+00,1.185260365400201410e+00,1.032701953400671835e+00
1.042051040507192550e+00,1.034266783000116208e+00,1.076774070126487626e+00,1.072378088610953073e+00,1.078606319890722531e+00,1.110020719328087546e+00,1.026380158678085408e+00
1.058201383741562696e+00,1.051098029709340631e+00,1.131417112741483155e+00,1.095033476722498733e+00,1.110985753736722703e+00,1.201922567011135090e+00,1.035640978837029769e+00
1.066585948993814981e+00,1.051423511664543176e+00,1.110751871239882060e+00,1.095290505098520883e+00,1.103523261527364907e+00,1.163662973100267894e+00,1.033967535779551694e+00
1.053447551165382468e+00,1.041678786341882379e+00,1.109944877759792004e+00,1.097607936945648843e+00,1.106670667685052623e+00,1.158848044791016552e+00,1.030237746361430951e+00
1.041962629169977950e+00,1.035078414935804991e+00,1.082809236508242900e+00,1.078975916485434006e+00,1.083619127243393709e+00,1.120686253207654248e+00,1.027510481305510259e+00
1.039089940206185281e+00,1.146185800911692754e+00,1.136561571953062844e+00,1.115066263899402443e+00,1.126530055317543022e+00,1.215115367405694480e+00,1.027415393175918901e+00
1.024459234115429718e+00,1.017279831155649905e+00,1.049784886800637862e+00,1.041866176032211211e+00,1.046351406954590946e+00,1.082105357316510030e+00,1.014897397823229408e+00
8.065216879666358141e-01,8.392957028120457963e-01,8.050503215086867170e-01,8.687986989710073660e-01,8.100226534925772937e-01,7.720514090305923283e-01,8.680333220130316274e-01
1.078888888459541340e+00,1.059164465279180511e+00,1.145141793716719425e+00,1.108358671716440869e+00,1.131012073961211506e+00,1.213644886715665949e+00,1.043585079426127216e+00
7.177749460928344316e-01,7.981007052457621542e-01,7.901616959973175591e-01,8.306857200281890785e-01,7.939702521524607537e-01,7.281699845236442314e-01,8.502433713625999756e-01
9.216895718989822628e-01,9.363234550110957066e-01,9.354887673013415617e-01,9.362095247827530997e-01,9.285650372496176974e-01,9.244999393302376633e-01,9.477940278934839924e-01
1.049573903453032475e+00,1.046672738607149045e+00,1.095488663756059688e+00,1.092975504830590250e+00,1.099891710992995764e+00,1.139317127383071337e+00,1.036473665870895955e+00
9.206148827645658228e-01,9.981903356244298253e-01,9.428505998149846468e-01,9.516556744962501035e-01,1.061541162512940506e+00,9.392388008086008933e-01,9.464701171662426304e-01
1.036168010121313765e+00,1.033781176799394963e+00,1.074662660350988119e+00,1.062256003985411201e+00,1.073448826216386820e+00,1.109060781415404096e+00,1.022315806946139105e+00
8.311766822519059961e-01,8.810544575931005262e-01,8.676323820348795790e-01,8.859665476933360484e-01,8.768302153573851454e-01,7.918374261398843927e-01,9.137788087728471176e-01
1.069505896180173332e+00,1.053108116834037489e+00,1.124439314639236853e+00,1.102665936322565043e+00,1.111576365996596261e+00,1.179678445399280129e+00,1.037544475401789068e+00
8.482727995890507744e-01,1.049790901996248138e+00,8.534887217766319312e-01,8.580264729663146239e-01,8.460659994424345465e-01,8.054426564583995196e-01,9.193883522933126162e-01
7.807502145144368244e-01,8.438535591070680519e-01,8.549257568009320796e-01,8.964001463428991068e-01,8.363997457821771286e-01,7.841720785121457649e-01,8.835678672874590633e-01
8.841595279089224935e-01,9.012051905758751147e-01,8.659953830276667652e-01,8.906806521593297887e-01,8.775971140344731580e-01,8.607919294317883940e-01,9.219341504548801414e-01
1.068259499332044227e+00,1.057616028167993605e+00,1.184526019095351934e+00,1.129155694134394539e+00,1.153613115442463366e+00,1.233736908944113253e+00,1.046382618271507692e+00
7.960367932423131343e-01,8.457692148973663393e-01,8.867296278157984490e-01,8.681153720602957646e-01,8.251768664556299315e-01,8.215356509682141262e-01,8.852958591415996947e-01
7.511400578337830147e-01,1.125159763544217428e+00,8.641859936658655705e-01,1.139209136761290431e+00,1.134916523793761955e+00,7.918186142094710833e-01,8.851532588849354566e-01
1.035482453873261433e+00,1.031511178728370837e+00,1.082029272276425313e+00,1.081590772689084767e+00,1.082961932076310640e+00,1.116870099362579971e+00,1.025789525470534702e+00
1.045173750367664800e+00,1.033649672554826093e+00,1.094960770906103553e+00,1.084962344544136537e+00,1.087922371052142179e+00,1.119704563781018125e+00,1.026313489983758709e+00
1.077850996415339102e+00,1.066312744376208377e+00,1.137889925873681873e+00,1.116557772684733774e+00,1.133325755215818464e+00,1.223247953767254481e+00,1.044030784613132257e+00
9.537105387641695575e-01,9.782624880516305188e-01,9.887260507389706854e-01,9.866150963871104240e-01,9.850722938319672606e-01,9.938942050814765228e-01,9.864661522533479943e-01
8.360223347264417182e-01,1.024621940923650998e+00,8.955729284669063928e-01,8.976935247439931098e-01,8.868578615596190984e-01,8.588918284305850914e-01,9.255185765981528423e-01
8.753528429572137171e-01,9.054594267716788991e-01,9.071552818114470007e-01,9.273243369688151105e-01,9.195628052077745584e-01,8.596066882900559314e-01,9.297886184635221207e-01
8.403995104102456315e-01,8.641509979020964849e-01,8.490333292264670151e-01,8.720335472714336733e-01,8.518528372532334636e-01,7.762703589246674474e-01,9.043292076178461869e-01
9.665087750354012242e-01,1.030666837834496752e+00,1.038365400983576992e+00,1.043090924037962663e+00,1.037593166439490622e+00,1.065306261809415567e+00,9.868944732198945413e-01
9.984500969805616410e-01,9.964654529548182538e-01,1.019438608381150857e+00,1.011955318219452726e+00,1.010371378845398294e+00,9.851038297703050839e-01,9.946482913732554998e-01
7.440713762224729910e-01,8.280332093119914250e-01,8.759619286860527154e-01,8.817920315824480104e-01,8.455011179725494541e-01,8.064629454550178433e-01,8.804026301939111843e-01
9.982536435530716679e-01,1.000236194562758252e+00,9.654712966553337106e-01,1.058753681441488625e+00,1.042858574164927887e+00,9.684412639617292484e-01,1.001003748797621551e+00
1.021269602112571118e+00,1.017099785541192070e+00,1.035368172210587856e+00,1.029142851829008665e+00,1.034800933289885538e+00,9.729407746629412657e-01,1.009378514672338190e+00
8.054434725888087732e-01,8.644812056617477980e-01,8.874610778261183830e-01,9.131232169816245747e-01,8.973081374329825444e-01,8.460505906506836649e-01,9.026583349792595135e-01
7.955122139218875343e-01,8.782923117614145347e-01,8.337355494764969732e-01,8.442534592076782474e-01,8.337382217963420494e-01,7.946870263027895342e-01,9.065523999264070154e-01
1.001553631138089706e+00,1.005055462534292010e+00,1.039631751609335186e+00,1.042151546036604870e+00,1.033581865988426385e+00,1.058028749309966932e+00,1.002701748057644338e+00
1.064425571509302726e+00,1.050310877051159553e+00,1.130549795937722646e+00,1.112226999781467995e+00,1.125362296323786149e+00,1.181654728906146090e+00,1.038434115789317547e+00
1.035770313611461768e+00,1.027608080753932063e+00,1.051389234919280380e+00,1.050141447592302546e+00,1.052789167008540527e+00,8.972764348393494904e-01,1.015662522482479568e+00
7.929247101382633778e-01,8.531890634580484578e-01,8.500106960402489253e-01,8.722071995548813517e-01,8.416311246037936344e-01,8.004894184457981288e-01,8.918439413264883653e-01
1.056016580391660575e+00,1.038912257284009932e+00,1.121599905427702160e+00,8.792220910624288788e-01,1.107002481007063777e+00,8.619379685887853526e-01,1.033280616272484131e+00
